sr,isin,is_equity,nse_symbol,bse_code,bse_ticker,company_name,listed_on,segment,nse_series,bse_group,bse_status
4490,INE0LY301010,Y,,544251,SSL,Share Samadhan Limited,BSE only,BSE Equity,,M,Active
4491,INE1U2R01013,Y,,544621,SSMD,SSMD AGROTECH INDIA LIMITED,BSE only,BSE Equity,,M,Active
4492,INE838C01011,Y,,530821,SSPDL,SSPDL Limited,BSE only,BSE Equity,,X,Active
4493,INE820R01017,Y,,539026,SSPNFIN,SSPN Finance Limited,BSE only,BSE Equity,,M,Active
4494,INE1EJ401023,Y,,544840,SSPRL,SILVERSTORM PARKS AND RESORTS LIMITED,BSE only,BSE Equity,,MT,Active
4495,INE0JNA01014,Y,,543461,SSTL,Safa Systems & Technologies Limited,BSE only,BSE Equity,,M,Active
4496,INE802C01033,Y,SSWL,513262,SSWL,Steel Strips Wheels Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4497,INE387D01025,Y,,513488,SSWRL,Shree Steel Wire Ropes Ltd.,BSE only,BSE Equity,,XT,Active
4498,INE0RGM01016,Y,,544171,STAL,Storage Technologies and Automation Limited,BSE only,BSE Equity,,MT,Active
4499,INE0RYC01010,Y,STALLION,544342,STALLION,Stallion India Fluorochemicals Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4500,INE16QA01011,Y,,544659,STANBIK,STANBIK AGRO LIMITED,BSE only,BSE Equity,,M,Active
4501,INE625D01028,Y,,511700,STANCAP,Standard Capital Markets Ltd.,BSE only,BSE Equity,,X,Active
4502,INE01A001028,Y,STANLEY,544202,STANLEY,Stanley Lifestyles Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4503,INE457D01018,Y,,530931,STANPACK,Stanpacks (India) Ltd.,BSE only,BSE Equity,,X,Active
4504,INE441L01015,Y,,506105,STANROS,Stanrose Mafatlal Investments & Fin,BSE only,BSE Equity,,X,Active
4505,INE939A01011,Y,STAR,532531,STAR,Strides Pharma Science Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4506,INE460H01021,Y,STARCEMENT,540575,STARCEMENT,Star Cement Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4507,INE541K01014,Y,,539255,STARDELTA,STAR DELTA TRANSFORMERS LIMITED,BSE only,BSE Equity,,X,Active
4508,INE575P01011,Y,STARHEALTH,543412,STARHEALTH,Star Health and Allied Insurance Company Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4509,INE526R01028,Y,,539017,STARHFL,STAR HOUSING FINANCE LIMITED,BSE only,BSE Equity,,XT,Active
4510,INE0YG001013,Y,,544482,STARIMAGIN,STAR IMAGING AND PATH LAB LIMITED,BSE only,BSE Equity,,M,Active
4511,INE594W01042,Y,,540492,STARLENT,STARLINEPS ENTERPRISES LIMITED,BSE only,BSE Equity,,B,Active
4512,INE580C01019,Y,,520155,STARLOG,Starlog Enterprises Limited,BSE only,BSE Equity,,X,Active
4513,INE733A01018,Y,STARPAPER,516022,STARPAPER,Star Paper Mills Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4514,INE320M01019,Y,,506365,STARSOURCE,STARSOURCE MULTITRADE LIMITED,BSE only,BSE Equity,,X,Active
4515,INE992I01013,Y,STARTECK,512381,STARTECK,Starteck Finance Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4516,INE655A01013,Y,STCINDIA,512531,STCINDIA,The State Trading Corporation of India Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4517,INE110Q01023,Y,,514197,STCORP,S & T Corporation Limited,BSE only,BSE Equity,,X,Active
4518,INE502C01039,Y,,504180,STDBAT,Standard Batteries Ltd.,BSE only,BSE Equity,,X,Active
4519,INE307D01015,Y,,526231,STDSFAC,Standard Surfactants Ltd.,BSE only,BSE Equity,,X,Active
4520,INE124E01038,Y,STEELCAS,513517,STEELCAS,Steelcast Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4521,INE395H01011,Y,STEELCITY,,,Steel City Securities Limited,NSE only,NSE Mainboard,EQ,,
4522,INE629B01032,Y,,500399,STEELCO,Steelco Gujarat Ltd,BSE only,BSE Equity,,XT,Active
4523,INE503B01021,Y,STEELXIND,534748,STEELXIND,STEEL EXCHANGE INDIA LIMITED,NSE+BSE,NSE Mainboard,EQ,B,Active
4524,INE577L01016,Y,STEL,533316,STEL,Stel Holdings Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4525,INE395F01023,Y,,526071,STELLANT,STELLANT SECURITIES (INDIA) LIMITED,BSE only,BSE Equity,,XT,Active
4526,INE325P01011,Y,,536738,STELLAR,STELLAR CAPITAL SERVICES LIMITED,BSE only,BSE Equity,,M,Active
4527,INE623D01015,Y,,531509,STEP2COR,Step Two Corporation Ltd.,BSE only,BSE Equity,,X,Active
4528,INE067E01013,Y,,513575,STERPOW,Sterling Powergensys Limited,BSE only,BSE Equity,,X,Active
4529,INE334A01023,Y,STERTOOLS,530759,STERTOOLS,Sterling Tools Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4530,INE088G01014,Y,,516108,STHINPA,South India Paper Mills Ltd.,BSE only,BSE Equity,,X,Active
4531,INE402Y01028,Y,,540738,STL,Shreeji Translogistics Limited,BSE only,BSE Equity,,B,Active
4532,INE1VXE01018,Y,STLNETWORK,544395,STLNETWORK,STL Networks Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4533,INE205F01016,Y,,513173,STLSTRINF,Steel Strips Infrastructures Limited,BSE only,BSE Equity,,X,Active
4534,INE089C01029,Y,STLTECH,532374,STLTECH,Sterlite Technologies Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4535,INE0MSK01016,Y,,543622,STML,STEELMAN TELECOM LIMITED,BSE only,BSE Equity,,M,Active
4536,INE755D01015,Y,,504959,STOVACQ,Stovec Industries Ltd.,BSE only,BSE Equity,,X,Active
4537,INE00IN01015,Y,STOVEKRAFT,543260,STOVEKRAFT,Stove Kraft Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4538,INE268X01017,Y,,541633,STRAEXPO,Sophia Traexpo Limited,BSE only,BSE Equity,,XT,Active
4539,INE473C01025,Y,,530495,STRATMONT,STRATMONT INDUSTRIES LIMITED,BSE only,BSE Equity,,X,Active
4540,INE398F01019,Y,,526500,STRGRENWO,Sterling Green  Woods  Limited,BSE only,BSE Equity,,X,Active
4541,INE1XWN01017,Y,STRIDERS,,,Striders Impex Limited,NSE only,NSE SME (Emerge),SM,,
4542,INE00Q601028,Y,STUDDS,544599,STUDDS,Studds Accessories Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4543,INE17VO01028,Y,STUDIOLSD,,,Studio LSD Limited,NSE only,NSE SME (Emerge),SM,,
4544,INE04VU01023,Y,STYL,544533,STYL,Seshaasai Technologies Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4545,INE239C01020,Y,STYLAMIND,526951,STYLAMIND,Stylam Industries Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4546,INE01FR01028,Y,STYLEBAAZA,544243,STYLEBAAZA,Baazar Style Retail Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4547,INE189B01011,Y,STYRENIX,506222,STYRENIX,Styrenix Performance Materials Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4548,INE0RYR01018,Y,SUBAHOTELS,,,Suba Hotels Limited,NSE only,NSE SME (Emerge),SM,,
4549,INE0U6201010,Y,,544267,SUBAM,SUBAM PAPERS LIMITED,BSE only,BSE Equity,,M,Active
4550,INE754A01055,Y,SUBEXLTD,532348,SUBEXLTD,Subex Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4551,INE287B01021,Y,SUBROS,517168,SUBROS,Subros Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4552,INE690D01014,Y,,530231,SUBSM,Subhash Silk Mills Ltd.,BSE only,BSE Equity,,XT,Active
4553,INE366G01022,Y,,530883,SUCROSA,Super Crop Safe Ltd.,BSE only,BSE Equity,,X,Active
4554,INE618D01015,Y,,506003,SUDAI,Sudal Industries Limited,BSE only,BSE Equity,,X,Active
4555,INE492A01029,Y,SUDARCOLOR,506390,SUDARCOLOR,Sudarshan Colorants India Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4556,INE659A01023,Y,SUDARSCHEM,506655,SUDARSCHEM,Sudarshan Chemical Industries Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4557,INE00TV01023,Y,,543828,SUDARSHAN,SUDARSHAN PHARMA INDUSTRIES LIMITED,BSE only,BSE Equity,,M,Active
4558,INE0QPI01025,Y,SUDEEPPHRM,544619,SUDEEPPHRM,Sudeep Pharma Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4559,INE691D01012,Y,,521113,SUDTIND-B,Suditi Industries Ltd.,BSE only,BSE Equity,,X,Active
4560,INE249U01013,Y,,540318,SUERYAAKNI,Sueryaa Knitwear Limited,BSE only,BSE Equity,,XT,Active
4561,INE309D01011,Y,,511654,SUGALDAM,Sugal & Damani Share Brokers Ltd.,BSE only,BSE Equity,,X,Active
4562,INE0XX801016,Y,,544501,SUGSLLOYD,SUGS LLOYD LIMITED,BSE only,BSE Equity,,M,Active
4563,INE029H01016,Y,,539117,SUJALA,Sujala Trading & Holdings Ltd.,BSE only,BSE Equity,,X,Active
4564,INE450E01029,Y,SUKHJITS,524542,SUKHJITS,Sukhjit Starch & Chemicals Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4565,INE142Q01026,Y,SULA,543711,SULA,Sula Vineyards Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4566,INE673M01029,Y,,508969,SULABEN,Sulabh Engineers & Services Limited,BSE only,BSE Equity,,X,Active
4567,INE886B01012,Y,,530419,SUMEDHA,Sumedha Fiscal Services Ltd.,BSE only,BSE Equity,,X,Active
4568,INE235C01036,Y,SUMEETINDS,514211,SUMEETINDS,Sumeet Industries Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4569,INE764B01029,Y,,530445,SUMERUIND,Sumeru Industries Ltd.,BSE only,BSE Equity,,X,Active
4570,INE258G01013,Y,SUMICHEM,542920,SUMICHEM,Sumitomo Chemical India Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4571,INE748Z01013,Y,SUMIT,,,Sumit Woods Limited,NSE only,NSE Mainboard,EQ,,
4572,INE519C01017,Y,SUMMITSEC,533306,SUMMITSEC,Summit Securities Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4573,INE584D01019,Y,,530795,SUNCITYSY,Suncity Synthetics Ltd.,BSE only,BSE Equity,,X,Active
4574,INE0Q3R01026,Y,SUNCLAY,544066,SUNCLAY,Sundaram Clayton Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4575,INE108E01023,Y,SUNDARAM,533166,SUNDARAM,Sundaram Multi Pap Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4576,INE660A01013,Y,SUNDARMFIN,590071,SUNDARMFIN,Sundaram Finance Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4577,INE073D01013,Y,SUNDRMBRAK,590072,SUNDRMBRAK,Sundaram Brake Linings Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4578,INE387A01021,Y,SUNDRMFAST,500403,SUNDRMFAST,Sundram Fasteners Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4579,INE209A01019,Y,SUNDROP,500215,SUNDROP,Sundrop Brands Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4580,INE947A01014,Y,SUNFLAG,500404,SUNFLAG,Sunflag Iron And Steel Company Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4581,INE271D01013,Y,,531433,SUNGOLD,Sungold Capital Ltd.,BSE only,BSE Equity,,X,Active
4582,INE224D01012,Y,,530953,SUNILAGR,Sunil Agro Foods ltd.,BSE only,BSE Equity,,X,Active
4583,INE124M01015,Y,,521232,SUNILTX,Sunil Industries Ltd.,BSE only,BSE Equity,,P,Active
4584,INE0Q1S01010,Y,,544001,SUNITATOOL,Sunita Tools Limited,BSE only,BSE Equity,,MT,Active
4585,INE0U2N01013,Y,SUNLITE,,,Sunlite Recycling Industries Limited,NSE only,NSE SME (Emerge),SM,,
4586,INE671C01016,Y,,537253,SUNLOC,Sunil Healthcare Limited,BSE only,BSE Equity,,X,Active
4587,INE044A01036,Y,SUNPHARMA,524715,SUNPHARMA,Sun Pharmaceutical Industries Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4588,INE459D01014,Y,,523425,SUNRAJDI,Sunraj Diamond Exports Ltd.,BSE only,BSE Equity,,XT,Active
4589,INE671K01027,Y,,539300,SUNRAKSHAK,SUNRAKSHAKK INDUSTRIES INDIA LIMITED,BSE only,BSE Equity,,X,Active
4590,INE0PLZ01012,Y,SUNREST,,,Sunrest Lifescience Limited,NSE only,NSE SME (Emerge),SM,,
4591,INE206Z01020,Y,,542025,SUNRETAIL,Sun Retail Limited,BSE only,BSE Equity,,M,Active
4592,INE371U01015,Y,,501110,SUNRINV,Sunrise Industrial Traders Ltd.,BSE only,BSE Equity,,XT,Active
4593,INE199E01014,Y,,530845,SUNSHIEL,Sunshield Chemicals Ltd.,BSE only,BSE Equity,,X,Active
4594,INE10CM01027,Y,,544566,SUNSKY,Sunsky Logistics Limited,BSE only,BSE Equity,,M,Active
4595,INE0SGZ01016,Y,SUNTECH,,,Suntech Infra Solutions Limited,NSE only,NSE SME (Emerge),ST,,
4596,INE805D01034,Y,SUNTECK,512179,SUNTECK,Sunteck Realty Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4597,INE424H01027,Y,SUNTV,532733,SUNTV,Sun TV Network Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4598,INE091C01017,Y,,512527,SUPER,Super Sales India Ltd.,BSE only,BSE Equity,,XT,Active
4599,INE897A01011,Y,,530735,SUPERBAK,Super Bakers (India) Ltd.,BSE only,BSE Equity,,X,Active
4600,INE712B01010,Y,SUPERHOUSE,523283,SUPERHOUSE,Superhouse Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4601,INE574R01028,Y,,539835,SUPERIOR,Superior Finlease Limited,BSE only,BSE Equity,,X,Active
4602,INE16IQ01014,Y,,544381,SUPERIRON,Super Iron Foundry Limited,BSE only,BSE Equity,,M,Active
4603,INE00SY01011,Y,,541701,SUPERSHAKT,Supershakti Metaliks Limited,BSE only,BSE Equity,,M,Active
4604,INE662A01027,Y,SUPERSPIN,521180,SUPERSPIN,Super Spinning Mills Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4605,INE881B01054,Y,,526133,SUPERTEX,Supertex Industries Ltd,BSE only,BSE Equity,,X,Active
4606,INE549S01036,Y,,539561,SUPHA,SUPHA PHARMACHEM LIMITED,BSE only,BSE Equity,,Z,Active
4607,INE399C01030,Y,SUPRAJIT,532509,SUPRAJIT,Suprajit Engineering Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4608,INE268T01015,Y,,540168,SUPRAPFSL,Supra Pacific Financial Services Limited,BSE only,BSE Equity,,X,Active
4609,INE533B01028,Y,,511539,SUPRATRE,Supra Trends Limited,BSE only,BSE Equity,,X,Active
4610,INE822E01011,Y,SUPREME,530677,SUPREME,Supreme Holdings & Hospitality (India) Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4611,INE319Z01021,Y,SUPREMEENG,,,Supreme Engineering Limited,NSE only,NSE Mainboard,BZ,,
4612,INE195A01028,Y,SUPREMEIND,509930,SUPREMEIND,Supreme Industries Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4613,INE550H01011,Y,SUPREMEINF,532904,SUPREMEINF,Supreme Infrastructure India Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4614,INE0QHG01026,Y,SUPREMEPWR,,,Supreme Power Equipment Limited,NSE only,NSE SME (Emerge),SM,,
4615,INE07RO01027,Y,SUPRIYA,543434,SUPRIYA,Supriya Lifescience Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4616,INE460D01038,Y,,523842,SUPTANERY,Super Tannery Limited,BSE only,BSE Equity,,X,Active
4617,INE069E01019,Y,,518075,SURAJ,Suraj Products Ltd.,BSE only,BSE Equity,,Z,Active
4618,INE843S01025,Y,SURAJEST,544054,SURAJEST,Suraj Estate Developers Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4619,IN9170U01035,Y,,890226,SURAJINDPP,Suraj Industries Limited.,BSE only,BSE Equity,,X,Active
4620,INE713C01016,Y,SURAJLTD,531638,SURAJLTD,Suraj Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4621,INE877V01027,Y,SURAKSHA,544293,SURAKSHA,Suraksha Diagnostic Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4622,INE272L01022,Y,SURANASOL,533298,SURANASOL,Surana Solar Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4623,INE130B01031,Y,SURANAT&P,517530,SURANAT&P,Surana Telecom and Power Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4624,INE01ZJ01015,Y,SURANI,,,Surani Steel Tubes Limited,NSE only,NSE SME (Emerge),SM,,
4625,INE936A01025,Y,,530185,SURATRAML,Surat Trade and Mercantile Limited,BSE only,BSE Equity,,X,Active
4626,INE899E01019,Y,,514260,SURBHIN,Surbhi Industries Limited,BSE only,BSE Equity,,XT,Active
4627,INE565E01016,Y,,519604,SURFI,Suryo Foods & Industries Ltd.,BSE only,BSE Equity,,X,Active
4628,INE170U01011,Y,,526211,SURJIND,Suraj Industries Limited.,BSE only,BSE Equity,,X,Active
4629,INE360J01011,Y,,533101,SURYAAMBA,Suryaamba Spinning Mills Limited,BSE only,BSE Equity,,X,Active
4630,INE446E01019,Y,,539253,SURYAINDIA,Surya India Limited,BSE only,BSE Equity,,X,Active
4631,INE132C01027,Y,SURYALA,514138,SURYALA,Suryalata Spinning Mills Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4632,INE713B01026,Y,SURYALAXMI,521200,SURYALAXMI,Suryalakshmi Cotton Mills Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4633,INE335A01020,Y,SURYAROSNI,500336,SURYAROSNI,Surya Roshni Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4634,INE428Q01011,Y,SURYODAY,543279,SURYODAY,Suryoday Small Finance Bank Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4635,INE2L0V01019,Y,,544793,SUSAN,Susan Electricals India Limited,BSE only,BSE Equity,,M,Active
4636,INE645H01027,Y,SUTLEJTEX,532782,SUTLEJTEX,Sutlej Textiles and Industries Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4637,INE495B01038,Y,SUVEN,530239,SUVEN,Suven Life Sciences Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4638,INE018401013,Y,SUVIDHAA,543281,SUVIDHAA,Suvidhaa Infoserve Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4639,INE442P01014,Y,SUYOG,537259,SUYOG,Suyog Telematics Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4640,INE040H01021,Y,SUZLON,532667,SUZLON,Suzlon Energy Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4641,INE763K01014,Y,,531885,SVAINDIA,SVA India Ltd,BSE only,BSE Equity,,P,Active
4642,INE119B01018,Y,,523722,SVAMSOF,Svam Software Ltd,BSE only,BSE Equity,,X,Active
4643,INE895A01023,Y,,512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,BSE only,BSE Equity,,X,Active
4644,INE038B01010,Y,,524488,SVCIND,SVC INDUSTRIES LIMITED,BSE only,BSE Equity,,X,Active
4645,INE159L01013,Y,,535621,SVGLOBAL,S V Global Mill Limited,BSE only,BSE Equity,,X,Active
4646,INE0JZS01010,Y,,543799,SVJ,S.V.J.ENTERPRISES LIMITED,BSE only,BSE Equity,,M,Active
4647,INE00CE01017,Y,SVLL,,,Shree Vasu Logistics Limited,NSE only,NSE Mainboard,BE,,
4648,INE308E01029,Y,SVPGLOB,505590,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,NSE+BSE,NSE Mainboard,BE,T,Active
4649,INE0HLJ01013,Y,,543373,SVRL,Shri Venkatesh Refineries Limited,BSE only,BSE Equity,,T,Active
4650,INE0MID01012,Y,,543745,SVS,SVS VENTURES LIMITED,BSE only,BSE Equity,,M,Active
4651,INE948K01011,Y,,503659,SW1,SW Investments Limited,BSE only,BSE Equity,,XT,Active
4652,INE716M01034,Y,,506863,SWADEIN,Swadeshi Industries Leasing Co. Ltd,BSE only,BSE Equity,,X,Active
4653,INE0P4R01017,Y,,531039,SWADHATURE,Swadha Nature Limited,BSE only,BSE Equity,,X,Active
4654,INE243N01029,Y,,503816,SWADPOL,Swadeshi Polytex Ltd.,BSE only,BSE Equity,,X,Active
4655,INE150R01019,Y,,539406,SWAGTAM,Swagtam Trading & Services Limited,BSE only,BSE Equity,,X,Active
4656,INE0GEN01012,Y,,544082,SWANAGRO,New Swan Multitech Limited,BSE only,BSE Equity,,M,Active
4657,INE665A01038,Y,SWANCORP,503310,SWANCORP,SWAN CORP LIMITED,NSE+BSE,NSE Mainboard,EQ,A,Active
4658,INE542F01020,Y,SWANDEF,533107,SWANDEF,Swan Defence and Heavy Industries Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4659,INE0GMR01016,Y,SWARAJ,,,Swaraj Suiting Limited,NSE only,NSE Mainboard,EQ,,
4660,INE277A01016,Y,SWARAJENG,500407,SWARAJENG,Swaraj Engines Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4661,INE967A01012,Y,,526365,SWARNSAR,SWARNSARITA JEWELS INDIA LIMITED,BSE only,BSE Equity,,X,Active
4662,INE0TIR01017,Y,,544368,SWASTH,Swasth Foodtech India Limited,BSE only,BSE Equity,,M,Active
4663,INE0DGC01025,Y,SWASTIK,,,Swastik Pipe Limited,NSE only,NSE SME (Emerge),ST,,
4664,INE691C01022,Y,,530585,SWASTIKA,SWASTIKA INVESTMART LIMITED,BSE only,BSE Equity,,XT,Active
4665,INE0PTF01017,Y,,544452,SWASTIKAAL,Swastika Castal Limited,BSE only,BSE Equity,,MT,Active
4666,INE804A01025,Y,,510245,SWASTIVI,Swasti Vinayaka Synthetics Ltd.,BSE only,BSE Equity,,X,Active
4667,INE210F01016,Y,,543914,SWATIPRO,Swati Projects Limited,BSE only,BSE Equity,,X,Active
4668,INE409B01013,Y,SWELECTES,532051,SWELECTES,Swelect Energy Systems Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4669,INE00H001014,Y,SWIGGY,544285,SWIGGY,Swiggy Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4670,INE010C01025,Y,,523558,SWISSMLTRY,SWISS MILITARY CONSUMER GOODS LIMITED,BSE only,BSE Equity,,X,Active
4671,INE311D01017,Y,,517201,SWITCHTE,Switching Technologies Gunther Ltd.,BSE only,BSE Equity,,XT,Active
4672,INE295B01016,Y,,530217,SWOJAS,SWOJAS FOODS LIMITED,BSE only,BSE Equity,,X,Active
4673,INE595G01018,Y,,531003,SWRNASE,Swarna Securities Ltd.,BSE only,BSE Equity,,X,Active
4674,INE00M201021,Y,SWSOLAR,542760,SWSOLAR,Sterling and Wilson Renewable Energy Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4675,INE706F01021,Y,,511447,SYLPH,Sylph Industries Limited,BSE only,BSE Equity,,X,Active
4676,INE01IH01015,Y,SYLVANPLY,,,Sylvan Plyboard (India) Limited,NSE only,NSE SME (Emerge),SM,,
4677,INE653R01012,Y,,539278,SYMBIOX,Symbiox Investment & Trading Co. Ltd.,BSE only,BSE Equity,,X,Active
4678,INE225D01027,Y,SYMPHONY,517385,SYMPHONY,Symphony Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4679,INE312C01025,Y,SYNCOMF,524470,SYNCOMF,Syncom Formulations (India) Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4680,INE398R01022,Y,SYNGENE,539268,SYNGENE,Syngene International Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4681,INE0BTR01012,Y,SYNOPTICS,,,Synoptics Technologies Limited,NSE only,NSE SME (Emerge),ST,,
4682,INE0DYJ01015,Y,SYRMA,543573,SYRMA,Syrma SGS Technology Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4683,INE121D01036,Y,,531173,SYSCHEM,Syschem (India) Ltd.,BSE only,BSE Equity,,X,Active
4684,INE0O7R01011,Y,SYSTANGO,,,Systango Technologies Limited,NSE only,NSE SME (Emerge),SM,,
4685,INE1KLZ01011,Y,,544541,SYSTEMATIC,SYSTEMATIC INDUSTRIES LIMITED,BSE only,BSE Equity,,M,Active
4686,INE356B01024,Y,SYSTMTXC,526506,SYSTMTXC,Systematix Corporate Services Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4687,INE07P301011,Y,,531432,SYTIXSE,Systematix Securities Ltd.,BSE only,BSE Equity,,XT,Active
4688,INE524T01011,Y,TAALTECH,539956,TAALTECH,Taal Tech Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4689,INE0SOY01013,Y,TAC,,,TAC Infosec Limited,NSE only,NSE SME (Emerge),ST,,
4690,INE385D01029,Y,,516032,TAHMARENT,TAHMAR ENTERPRISES LIMITED,BSE only,BSE Equity,,XT,Active
4691,INE358D01018,Y,,519483,TAIIND,Tai Industries Ltd.,BSE only,BSE Equity,,X,Active
4692,INE123C01018,Y,TAINWALCHM,507785,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4693,INE586B01026,Y,TAJGVK,532390,TAJGVK,Taj GVK Hotels & Resorts Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4694,INE142I01023,Y,TAKE,532890,TAKE,TAKE Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4695,INE14OX01013,Y,,544471,TAKYON,TAKYON NETWORKS LIMITED,BSE only,BSE Equity,,M,Active
4696,INE187D01029,Y,TALBROAUTO,505160,TALBROAUTO,Talbros Automotive Components Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4697,INE717E01013,Y,,538987,TALBROSENG,TALBROS ENGINEERING LIMITED,BSE only,BSE Equity,,X,Active
4698,INE864J01012,Y,TAMBOLIIN,533170,TAMBOLIIN,Tamboli Industries Limited,NSE+BSE,NSE Mainboard,BE,T,Active
4699,INE692C01020,Y,,522229,TANAA,Taneja Aerospace & Aviation Ltd.,BSE only,BSE Equity,,X,Active
4700,INE896J01014,Y,,512062,TANDHANIN,TANDHAN INDUSTRIES LIMITED,BSE only,BSE Equity,,XT,Active
4701,INE639B01023,Y,,506854,TANFACIND,TANFAC Industries Ltd.,BSE only,BSE Equity,,B,Active
4702,INE0Z7N01017,Y,TANKUP,,,Tankup Engineers Limited,NSE only,NSE SME (Emerge),ST,,
4703,INE483C01032,Y,TANLA,532790,TANLA,Tanla Platforms Limited,NSE+BSE,NSE Mainboard,EQ,A,Active
4704,INE978V01015,Y,,540332,TANVI,Tanvi Foods (India) Limited,BSE only,BSE Equity,,M,Active
4705,INE614R01014,Y,,505685,TAPARIA,Taparia Tools Ltd.,BSE only,BSE Equity,,X,Active
4706,INE0M7001010,Y,TAPIFRUIT,,,Tapi Fruit Processing Limited,NSE only,NSE SME (Emerge),SM,,
4707,INE555Z01020,Y,TARACHAND,,,Tara Chand InfraLogistic Solutions Limited,NSE only,NSE Mainboard,EQ,,
4708,INE906C01016,Y,,519285,TARAI,Tarai Foods Ltd.,BSE only,BSE Equity,,Z,Active
4709,INE747K01017,Y,TARAPUR,533203,TARAPUR,Tarapur Transformers Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
4710,INE0EK901012,Y,TARC,543249,TARC,TARC Limited,NSE+BSE,NSE Mainboard,EQ,B,Active
